Texas,Level 10,Dec-08-2012
Utah,Level 4,Dec-08-2012
Vermont,Level 1,Dec-08-2012
Virginia,Level 6,Dec-08-2012
Washington,Level 1,Dec-08-2012
West Virginia,Level 1,Dec-08-2012
Wisconsin,Level 1,Dec-08-2012
Wyoming,Level 5,Dec-08-2012
Virgin Islands,Level 0,Dec-08-2012
New York City,Level 5,Dec-08-2012
Alabama,Level 10,Dec-15-2012
Alaska,Level 6,Dec-15-2012
Arizona,Level 2,Dec-15-2012
Arkansas,Level 4,Dec-15-2012
California,Level 1,Dec-15-2012
Colorado,Level 5,Dec-15-2012
Connecticut,Level 1,Dec-15-2012
Delaware,Level 5,Dec-15-2012
District of Columbia,Level 0,Dec-15-2012
Florida,Level 4,Dec-15-2012
Georgia,Level 10,Dec-15-2012
Hawaii,Level 3,Dec-15-2012
Idaho,Level 2,Dec-15-2012
Illinois,Level 9,Dec-15-2012
Indiana,Level 10,Dec-15-2012
Iowa,Level 3,Dec-15-2012
Kansas,Level 5,Dec-15-2012
Kentucky,Level 1,Dec-15-2012
Louisiana,Level 10,Dec-15-2012
Maine,Level 1,Dec-15-2012
Maryland,Level 4,Dec-15-2012
Massachusetts,Level 4,Dec-15-2012
Michigan,Level 2,Dec-15-2012
Minnesota,Level 3,Dec-15-2012
Mississippi,Level 10,Dec-15-2012
Missouri,Level 7,Dec-15-2012
Montana,Level 1,Dec-15-2012
Nebraska,Level 4,Dec-15-2012
Nevada,Level 2,Dec-15-2012
New Hampshire,Level 1,Dec-15-2012
New Jersey,Level 3,Dec-15-2012
New Mexico,Level 1,Dec-15-2012
New York,Level 4,Dec-15-2012
North Carolina,Level 10,Dec-15-2012
North Dakota,Level 1,Dec-15-2012
Ohio,Level 7,Dec-15-2012
Oklahoma,Level 1,Dec-15-2012
Oregon,Level 3,Dec-15-2012
Pennsylvania,Level 2,Dec-15-2012
Rhode Island,Level 5,Dec-15-2012
South Carolina,Level 10,Dec-15-2012
South Dakota,Level 2,Dec-15-2012
Tennessee,Level 10,Dec-15-2012
Texas,Level 10,Dec-15-2012
Utah,Level 9,Dec-15-2012
Vermont,Level 3,Dec-15-2012
Virginia,Level 10,Dec-15-2012
Washington,Level 1,Dec-15-2012
West Virginia,Level 3,Dec-15-2012
Wisconsin,Level 1,Dec-15-2012
Wyoming,Level 5,Dec-15-2012
Virgin Islands,Level 0,Dec-15-2012
New York City,Level 6,Dec-15-2012
Alabama,Level 10,Dec-22-2012
Alaska,Level 4,Dec-22-2012
Arizona,Level 3,Dec-22-2012
Arkansas,Level 10,Dec-22-2012
California,Level 1,Dec-22-2012
Colorado,Level 7,Dec-22-2012
Connecticut,Level 3,Dec-22-2012
Delaware,Level 6,Dec-22-2012
District of Columbia,Level 0,Dec-22-2012
Florida,Level 5,Dec-22-2012
Georgia,Level 10,Dec-22-2012
Hawaii,Level 3,Dec-22-2012
Idaho,Level 4,Dec-22-2012
Illinois,Level 10,Dec-22-2012
Indiana,Level 10,Dec-22-2012
Iowa,Level 1,Dec-22-2012
Kansas,Level 7,Dec-22-2012
Kentucky,Level 1,Dec-22-2012
Louisiana,Level 10,Dec-22-2012
Maine,Level 2,Dec-22-2012
Maryland,Level 7,Dec-22-2012
Massachusetts,Level 7,Dec-22-2012
Michigan,Level 6,Dec-22-2012
Minnesota,Level 6,Dec-22-2012
Mississippi,Level 10,Dec-22-2012
Missouri,Level 10,Dec-22-2012
Montana,Level 2,Dec-22-2012
Nebraska,Level 8,Dec-22-2012
Nevada,Level 2,Dec-22-2012
New Hampshire,Level 4,Dec-22-2012
New Jersey,Level 8,Dec-22-2012
New Mexico,Level 2,Dec-22-2012
New York,Level 5,Dec-22-2012
North Carolina,Level 10,Dec-22-2012
North Dakota,Level 7,Dec-22-2012
Ohio,Level 10,Dec-22-2012
Oklahoma,Level 5,Dec-22-2012
Oregon,Level 1,Dec-22-2012
Pennsylvania,Level 4,Dec-22-2012
Rhode Island,Level 7,Dec-22-2012
South Carolina,Level 10,Dec-22-2012
South Dakota,Level 5,Dec-22-2012
Tennessee,Level 10,Dec-22-2012
Texas,Level 10,Dec-22-2012
Utah,Level 8,Dec-22-2012
Vermont,Level 5,Dec-22-2012
Virginia,Level 10,Dec-22-2012
Washington,Level 3,Dec-22-2012
West Virginia,Level 3,Dec-22-2012
Wisconsin,Level 3,Dec-22-2012
Wyoming,Level 10,Dec-22-2012
Virgin Islands,Level 0,Dec-22-2012
New York City,Level 8,Dec-22-2012
Alabama,Level 10,Dec-29-2012
Alaska,Level 8,Dec-29-2012
Arizona,Level 6,Dec-29-2012
Arkansas,Level 8,Dec-29-2012
California,Level 7,Dec-29-2012
Colorado,Level 9,Dec-29-2012
Connecticut,Level 6,Dec-29-2012
Delaware,Level 10,Dec-29-2012
District of Columbia,Level 0,Dec-29-2012
Florida,Level 9,Dec-29-2012
Georgia,Level 10,Dec-29-2012
Hawaii,Level 3,Dec-29-2012
Idaho,Level 7,Dec-29-2012
Illinois,Level 10,Dec-29-2012
Indiana,Level 10,Dec-29-2012
Iowa,Level 7,Dec-29-2012
Kansas,Level 10,Dec-29-2012
Kentucky,Level 3,Dec-29-2012
Louisiana,Level 10,Dec-29-2012
Maine,Level 8,Dec-29-2012
Maryland,Level 10,Dec-29-2012
Massachusetts,Level 10,Dec-29-2012
Michigan,Level 10,Dec-29-2012
Minnesota,Level 10,Dec-29-2012
Mississippi,Level 10,Dec-29-2012
Missouri,Level 10,Dec-29-2012
Montana,Level 1,Dec-29-2012
Nebraska,Level 10,Dec-29-2012
Nevada,Level 4,Dec-29-2012
New Hampshire,Level 5,Dec-29-2012
New Jersey,Level 10,Dec-29-2012
New Mexico,Level 10,Dec-29-2012
New York,Level 10,Dec-29-2012
North Carolina,Level 10,Dec-29-2012
North Dakota,Level 7,Dec-29-2012
Ohio,Level 10,Dec-29-2012
Oklahoma,Level 8,Dec-29-2012
Oregon,Level 7,Dec-29-2012
Pennsylvania,Level 6,Dec-29-2012
Rhode Island,Level 10,Dec-29-2012
South Carolina,Level 10,Dec-29-2012
South Dakota,Level 5,Dec-29-2012
Tennessee,Level 10,Dec-29-2012
Texas,Level 10,Dec-29-2012
Utah,Level 10,Dec-29-2012
Vermont,Level 8,Dec-29-2012
Virginia,Level 10,Dec-29-2012
Washington,Level 7,Dec-29-2012
West Virginia,Level 8,Dec-29-2012
Wisconsin,Level 6,Dec-29-2012
Wyoming,Level 10,Dec-29-2012
Virgin Islands,Level 0,Dec-29-2012
New York City,Level 10,Dec-29-2012
Alabama,Level 10,Jan-05-2013
Alaska,Level 4,Jan-05-2013
Arizona,Level 6,Jan-05-2013
Arkansas,Level 8,Jan-05-2013
California,Level 2,Jan-05-2013
Colorado,Level 8,Jan-05-2013
Connecticut,Level 8,Jan-05-2013
Delaware,Level 10,Jan-05-2013
District of Columbia,Level 3,Jan-05-2013
Florida,Level 6,Jan-05-2013
Georgia,Level 9,Jan-05-2013
Hawaii,Level 6,Jan-05-2013
Idaho,Level 5,Jan-05-2013
Illinois,Level 10,Jan-05-2013
Indiana,Level 10,Jan-05-2013
Iowa,Level 8,Jan-05-2013
Kansas,Level 10,Jan-05-2013
Kentucky,Level 3,Jan-05-2013
Louisiana,Level 10,Jan-05-2013
Maine,Level 4,Jan-05-2013
Maryland,Level 5,Jan-05-2013
Massachusetts,Level 7,Jan-05-2013
Michigan,Level 9,Jan-05-2013
Minnesota,Level 10,Jan-05-2013
Mississippi,Level 10,Jan-05-2013
Missouri,Level 10,Jan-05-2013
Montana,Level 1,Jan-05-2013
Nebraska,Level 10,Jan-05-2013
Nevada,Level 4,Jan-05-2013
New Hampshire,Level 5,Jan-05-2013
New Jersey,Level 10,Jan-05-2013
New Mexico,Level 8,Jan-05-2013
New York,Level 6,Jan-05-2013
North Carolina,Level 10,Jan-05-2013
North Dakota,Level 8,Jan-05-2013
Ohio,Level 9,Jan-05-2013
Oklahoma,Level 8,Jan-05-2013
Oregon,Level 6,Jan-05-2013
Pennsylvania,Level 3,Jan-05-2013
Rhode Island,Level 8,Jan-05-2013
South Carolina,Level 6,Jan-05-2013
South Dakota,Level 5,Jan-05-2013
Tennessee,Level 10,Jan-05-2013
Texas,Level 10,Jan-05-2013
Utah,Level 10,Jan-05-2013
Vermont,Level 7,Jan-05-2013
Virginia,Level 10,Jan-05-2013
Washington,Level 7,Jan-05-2013
West Virginia,Level 8,Jan-05-2013
Wisconsin,Level 7,Jan-05-2013
Wyoming,Level 10,Jan-05-2013
Virgin Islands,Level 0,Jan-05-2013
New York City,Level 10,Jan-05-2013
Alabama,Level 10,Jan-12-2013
Alaska,Level 4,Jan-12-2013
Arizona,Level 6,Jan-12-2013
Arkansas,Level 10,Jan-12-2013
California,Level 3,Jan-12-2013
Colorado,Level 9,Jan-12-2013
Connecticut,Level 10,Jan-12-2013
Delaware,Level 10,Jan-12-2013
District of Columbia,Level 5,Jan-12-2013
Florida,Level 4,Jan-12-2013
Georgia,Level 7,Jan-12-2013
Hawaii,Level 6,Jan-12-2013
Idaho,Level 7,Jan-12-2013
Illinois,Level 9,Jan-12-2013
Indiana,Level 9,Jan-12-2013
Iowa,Level 6,Jan-12-2013
Kansas,Level 10,Jan-12-2013
Kentucky,Level 2,Jan-12-2013
Louisiana,Level 10,Jan-12-2013
Maine,Level 4,Jan-12-2013
Maryland,Level 10,Jan-12-2013
Massachusetts,Level 6,Jan-12-2013
Michigan,Level 8,Jan-12-2013
Minnesota,Level 9,Jan-12-2013
Mississippi,Level 10,Jan-12-2013
Missouri,Level 10,Jan-12-2013
Montana,Level 1,Jan-12-2013
Nebraska,Level 10,Jan-12-2013
Nevada,Level 6,Jan-12-2013
New Hampshire,Level 8,Jan-12-2013
New Jersey,Level 10,Jan-12-2013
New Mexico,Level 6,Jan-12-2013
New York,Level 6,Jan-12-2013
North Carolina,Level 8,Jan-12-2013
North Dakota,Level 10,Jan-12-2013
Ohio,Level 7,Jan-12-2013
Oklahoma,Level 8,Jan-12-2013
Oregon,Level 6,Jan-12-2013
Pennsylvania,Level 6,Jan-12-2013
Rhode Island,Level 9,Jan-12-2013
South Carolina,Level 5,Jan-12-2013
South Dakota,Level 5,Jan-12-2013
Tennessee,Level 9,Jan-12-2013
Texas,Level 10,Jan-12-2013
Utah,Level 10,Jan-12-2013
Vermont,Level 9,Jan-12-2013
Virginia,Level 10,Jan-12-2013
Washington,Level 5,Jan-12-2013
West Virginia,Level 7,Jan-12-2013
Wisconsin,Level 8,Jan-12-2013
Wyoming,Level 10,Jan-12-2013
Virgin Islands,Level 0,Jan-12-2013
New York City,Level 10,Jan-12-2013
Alabama,Level 10,Jan-19-2013
Alaska,Level 5,Jan-19-2013
Arizona,Level 9,Jan-19-2013
Arkansas,Level 10,Jan-19-2013
California,Level 6,Jan-19-2013
Colorado,Level 10,Jan-19-2013
Connecticut,Level 8,Jan-19-2013
Delaware,Level 10,Jan-19-2013
District of Columbia,Level 7,Jan-19-2013
Florida,Level 5,Jan-19-2013
Georgia,Level 6,Jan-19-2013
Hawaii,Level 8,Jan-19-2013
Idaho,Level 5,Jan-19-2013
Illinois,Level 8,Jan-19-2013
Indiana,Level 10,Jan-19-2013
Iowa,Level 7,Jan-19-2013
Kansas,Level 10,Jan-19-2013
Kentucky,Level 4,Jan-19-2013
Louisiana,Level 10,Jan-19-2013
Maine,Level 5,Jan-19-2013
Maryland,Level 8,Jan-19-2013
Massachusetts,Level 5,Jan-19-2013
Michigan,Level 9,Jan-19-2013
Minnesota,Level 7,Jan-19-2013
Mississippi,Level 8,Jan-19-2013
Missouri,Level 10,Jan-19-2013
Montana,Level 2,Jan-19-2013
Nebraska,Level 10,Jan-19-2013
Nevada,Level 8,Jan-19-2013
New Hampshire,Level 5,Jan-19-2013
New Jersey,Level 10,Jan-19-2013
New Mexico,Level 7,Jan-19-2013
New York,Level 8,Jan-19-2013
North Carolina,Level 7,Jan-19-2013
North Dakota,Level 9,Jan-19-2013
Ohio,Level 7,Jan-19-2013
Oklahoma,Level 10,Jan-19-2013
Oregon,Level 8,Jan-19-2013
Pennsylvania,Level 8,Jan-19-2013
Rhode Island,Level 7,Jan-19-2013
South Carolina,Level 3,Jan-19-2013
South Dakota,Level 6,Jan-19-2013
Tennessee,Level 5,Jan-19-2013
Texas,Level 10,Jan-19-2013
Utah,Level 10,Jan-19-2013
Vermont,Level 10,Jan-19-2013
Virginia,Level 10,Jan-19-2013
Washington,Level 8,Jan-19-2013
West Virginia,Level 10,Jan-19-2013
Wisconsin,Level 6,Jan-19-2013
Wyoming,Level 10,Jan-19-2013
Virgin Islands,Level 0,Jan-19-2013
New York City,Level 10,Jan-19-2013
Alabama,Level 9,Jan-26-2013
Alaska,Level 1,Jan-26-2013
Arizona,Level 10,Jan-26-2013
Arkansas,Level 10,Jan-26-2013
California,Level 9,Jan-26-2013
Colorado,Level 10,Jan-26-2013
Connecticut,Level 6,Jan-26-2013
Delaware,Level 10,Jan-26-2013
District of Columbia,Level 6,Jan-26-2013
Florida,Level 3,Jan-26-2013
Georgia,Level 4,Jan-26-2013
Hawaii,Level 10,Jan-26-2013
Idaho,Level 7,Jan-26-2013
Illinois,Level 7,Jan-26-2013
Indiana,Level 6,Jan-26-2013
Iowa,Level 7,Jan-26-2013
Kansas,Level 10,Jan-26-2013
Kentucky,Level 4,Jan-26-2013
Louisiana,Level 10,Jan-26-2013
Maine,Level 1,Jan-26-2013
Maryland,Level 6,Jan-26-2013
Massachusetts,Level 6,Jan-26-2013
Michigan,Level 10,Jan-26-2013
Minnesota,Level 6,Jan-26-2013
Mississippi,Level 8,Jan-26-2013
Missouri,Level 10,Jan-26-2013
Montana,Level 2,Jan-26-2013
Nebraska,Level 10,Jan-26-2013
Nevada,Level 10,Jan-26-2013
New Hampshire,Level 2,Jan-26-2013
New Jersey,Level 10,Jan-26-2013
New Mexico,Level 10,Jan-26-2013
New York,Level 7,Jan-26-2013
North Carolina,Level 5,Jan-26-2013
North Dakota,Level 6,Jan-26-2013
Ohio,Level 6,Jan-26-2013
Oklahoma,Level 10,Jan-26-2013
Oregon,Level 10,Jan-26-2013
Pennsylvania,Level 4,Jan-26-2013
Rhode Island,Level 3,Jan-26-2013
South Carolina,Level 2,Jan-26-2013
South Dakota,Level 5,Jan-26-2013
Tennessee,Level 3,Jan-26-2013
Texas,Level 10,Jan-26-2013
Utah,Level 10,Jan-26-2013
Vermont,Level 10,Jan-26-2013
Virginia,Level 6,Jan-26-2013
Washington,Level 9,Jan-26-2013
West Virginia,Level 8,Jan-26-2013
Wisconsin,Level 5,Jan-26-2013
Wyoming,Level 10,Jan-26-2013
Virgin Islands,Level 0,Jan-26-2013
New York City,Level 10,Jan-26-2013
Alabama,Level 7,Feb-02-2013
Alaska,Level 5,Feb-02-2013
Arizona,Level 8,Feb-02-2013
Arkansas,Level 7,Feb-02-2013
California,Level 10,Feb-02-2013
Colorado,Level 8,Feb-02-2013
Connecticut,Level 5,Feb-02-2013
Delaware,Level 8,Feb-02-2013
District of Columbia,Level 4,Feb-02-2013
Florida,Level 4,Feb-02-2013
Georgia,Level 4,Feb-02-2013
Hawaii,Level 9,Feb-02-2013
Idaho,Level 5,Feb-02-2013
Illinois,Level 7,Feb-02-2013
Indiana,Level 7,Feb-02-2013
Iowa,Level 4,Feb-02-2013
Kansas,Level 10,Feb-02-2013
Kentucky,Level 3,Feb-02-2013
Louisiana,Level 8,Feb-02-2013
Maine,Level 1,Feb-02-2013
Maryland,Level 4,Feb-02-2013
Massachusetts,Level 4,Feb-02-2013
Michigan,Level 7,Feb-02-2013
Minnesota,Level 6,Feb-02-2013
Mississippi,Level 7,Feb-02-2013
Missouri,Level 10,Feb-02-2013
Montana,Level 2,Feb-02-2013
Nebraska,Level 10,Feb-02-2013
Nevada,Level 6,Feb-02-2013
New Hampshire,Level 1,Feb-02-2013
New Jersey,Level 10,Feb-02-2013
New Mexico,Level 7,Feb-02-2013
New York,Level 4,Feb-02-2013
North Carolina,Level 4,Feb-02-2013
North Dakota,Level 4,Feb-02-2013
Ohio,Level 4,Feb-02-2013
Oklahoma,Level 10,Feb-02-2013
Oregon,Level 8,Feb-02-2013
Pennsylvania,Level 1,Feb-02-2013
Rhode Island,Level 4,Feb-02-2013
South Carolina,Level 2,Feb-02-2013
South Dakota,Level 6,Feb-02-2013
Tennessee,Level 4,Feb-02-2013
Texas,Level 10,Feb-02-2013
Utah,Level 10,Feb-02-2013
Vermont,Level 10,Feb-02-2013
Virginia,Level 9,Feb-02-2013
Washington,Level 6,Feb-02-2013
West Virginia,Level 6,Feb-02-2013
Wisconsin,Level 5,Feb-02-2013
Wyoming,Level 8,Feb-02-2013
Virgin Islands,Level 0,Feb-02-2013
New York City,Level 9,Feb-02-2013
Alabama,Level 5,Feb-09-2013
Alaska,Level 2,Feb-09-2013
Arizona,Level 7,Feb-09-2013
Arkansas,Level 5,Feb-09-2013
California,Level 8,Feb-09-2013
Colorado,Level 7,Feb-09-2013
Connecticut,Level 3,Feb-09-2013
Delaware,Level 5,Feb-09-2013
District of Columbia,Level 4,Feb-09-2013
Florida,Level 3,Feb-09-2013
Georgia,Level 4,Feb-09-2013
Hawaii,Level 4,Feb-09-2013
Idaho,Level 6,Feb-09-2013
Illinois,Level 6,Feb-09-2013
Indiana,Level 6,Feb-09-2013
Iowa,Level 3,Feb-09-2013
Kansas,Level 10,Feb-09-2013
Kentucky,Level 2,Feb-09-2013
Louisiana,Level 7,Feb-09-2013
Maine,Level 1,Feb-09-2013
Maryland,Level 2,Feb-09-2013
Massachusetts,Level 4,Feb-09-2013
Michigan,Level 7,Feb-09-2013
Minnesota,Level 7,Feb-09-2013
Mississippi,Level 6,Feb-09-2013
Missouri,Level 9,Feb-09-2013
Montana,Level 2,Feb-09-2013
Nebraska,Level 7,Feb-09-2013
Nevada,Level 9,Feb-09-2013
New Hampshire,Level 1,Feb-09-2013
New Jersey,Level 9,Feb-09-2013
New Mexico,Level 4,Feb-09-2013
New York,Level 4,Feb-09-2013
North Carolina,Level 2,Feb-09-2013
North Dakota,Level 5,Feb-09-2013
Ohio,Level 3,Feb-09-2013
Oklahoma,Level 5,Feb-09-2013
Oregon,Level 7,Feb-09-2013
Pennsylvania,Level 1,Feb-09-2013
Rhode Island,Level 1,Feb-09-2013
South Carolina,Level 2,Feb-09-2013
South Dakota,Level 6,Feb-09-2013
Tennessee,Level 3,Feb-09-2013
Texas,Level 9,Feb-09-2013
Utah,Level 9,Feb-09-2013
Vermont,Level 9,Feb-09-2013
Virginia,Level 7,Feb-09-2013
Washington,Level 5,Feb-09-2013
West Virginia,Level 1,Feb-09-2013
Wisconsin,Level 2,Feb-09-2013
Wyoming,Level 6,Feb-09-2013
Virgin Islands,Level 0,Feb-09-2013
New York City,Level 8,Feb-09-2013
Alabama,Level 7,Feb-16-2013
Alaska,Level 1,Feb-16-2013
Arizona,Level 6,Feb-16-2013
Arkansas,Level 2,Feb-16-2013
California,Level 6,Feb-16-2013
Colorado,Level 5,Feb-16-2013
Connecticut,Level 2,Feb-16-2013
Delaware,Level 4,Feb-16-2013
District of Columbia,Level 3,Feb-16-2013
Florida,Level 2,Feb-16-2013
Georgia,Level 4,Feb-16-2013
Hawaii,Level 3,Feb-16-2013
Idaho,Level 4,Feb-16-2013
Illinois,Level 6,Feb-16-2013
Indiana,Level 5,Feb-16-2013
Iowa,Level 2,Feb-16-2013
Kansas,Level 8,Feb-16-2013
Kentucky,Level 2,Feb-16-2013
Louisiana,Level 5,Feb-16-2013
Maine,Level 1,Feb-16-2013
Maryland,Level 2,Feb-16-2013
Massachusetts,Level 3,Feb-16-2013
Michigan,Level 6,Feb-16-2013
Minnesota,Level 6,Feb-16-2013
Mississippi,Level 4,Feb-16-2013
Missouri,Level 6,Feb-16-2013
Montana,Level 1,Feb-16-2013
Nebraska,Level 6,Feb-16-2013
Nevada,Level 9,Feb-16-2013
New Hampshire,Level 1,Feb-16-2013
New Jersey,Level 10,Feb-16-2013
New Mexico,Level 3,Feb-16-2013
New York,Level 5,Feb-16-2013
North Carolina,Level 1,Feb-16-2013
North Dakota,Level 4,Feb-16-2013
Ohio,Level 2,Feb-16-2013
Oklahoma,Level 3,Feb-16-2013
Oregon,Level 6,Feb-16-2013
Pennsylvania,Level 2,Feb-16-2013
Rhode Island,Level 1,Feb-16-2013
South Carolina,Level 2,Feb-16-2013
South Dakota,Level 5,Feb-16-2013
Tennessee,Level 5,Feb-16-2013
Texas,Level 7,Feb-16-2013
Utah,Level 7,Feb-16-2013
Vermont,Level 9,Feb-16-2013
Virginia,Level 7,Feb-16-2013
Washington,Level 4,Feb-16-2013
West Virginia,Level 1,Feb-16-2013
Wisconsin,Level 1,Feb-16-2013
Wyoming,Level 5,Feb-16-2013
Virgin Islands,Level 0,Feb-16-2013
New York City,Level 6,Feb-16-2013
Alabama,Level 4,Feb-23-2013
Alaska,Level 1,Feb-23-2013
Arizona,Level 4,Feb-23-2013
Arkansas,Level 1,Feb-23-2013
California,Level 4,Feb-23-2013
Colorado,Level 5,Feb-23-2013
Connecticut,Level 3,Feb-23-2013
Delaware,Level 4,Feb-23-2013
District of Columbia,Level 3,Feb-23-2013
Florida,Level 2,Feb-23-2013
Georgia,Level 4,Feb-23-2013
Hawaii,Level 3,Feb-23-2013
Idaho,Level 3,Feb-23-2013
Illinois,Level 4,Feb-23-2013
Indiana,Level 5,Feb-23-2013
Iowa,Level 1,Feb-23-2013
Kansas,Level 8,Feb-23-2013
Kentucky,Level 2,Feb-23-2013
Louisiana,Level 5,Feb-23-2013
Maine,Level 1,Feb-23-2013
Maryland,Level 3,Feb-23-2013
Massachusetts,Level 3,Feb-23-2013
Michigan,Level 5,Feb-23-2013
Minnesota,Level 3,Feb-23-2013
Mississippi,Level 5,Feb-23-2013
Missouri,Level 5,Feb-23-2013
Montana,Level 2,Feb-23-2013
Nebraska,Level 4,Feb-23-2013
Nevada,Level 8,Feb-23-2013
New Hampshire,Level 1,Feb-23-2013
New Jersey,Level 6,Feb-23-2013
New Mexico,Level 2,Feb-23-2013
New York,Level 5,Feb-23-2013
North Carolina,Level 1,Feb-23-2013
North Dakota,Level 2,Feb-23-2013
Ohio,Level 4,Feb-23-2013
Oklahoma,Level 6,Feb-23-2013
Oregon,Level 6,Feb-23-2013
Pennsylvania,Level 1,Feb-23-2013
Rhode Island,Level 1,Feb-23-2013
South Carolina,Level 2,Feb-23-2013
South Dakota,Level 3,Feb-23-2013
Tennessee,Level 2,Feb-23-2013
Texas,Level 5,Feb-23-2013
Utah,Level 6,Feb-23-2013
Vermont,Level 4,Feb-23-2013
Virginia,Level 7,Feb-23-2013
Washington,Level 3,Feb-23-2013
West Virginia,Level 2,Feb-23-2013
Wisconsin,Level 1,Feb-23-2013
Wyoming,Level 4,Feb-23-2013
Virgin Islands,Level 0,Feb-23-2013
New York City,Level 7,Feb-23-2013
Alabama,Level 4,Mar-02-2013
Alaska,Level 1,Mar-02-2013
Arizona,Level 4,Mar-02-2013
Arkansas,Level 1,Mar-02-2013
California,Level 2,Mar-02-2013
Colorado,Level 4,Mar-02-2013
Connecticut,Level 2,Mar-02-2013
Delaware,Level 2,Mar-02-2013
District of Columbia,Level 2,Mar-02-2013
Florida,Level 1,Mar-02-2013
Georgia,Level 4,Mar-02-2013
Hawaii,Level 4,Mar-02-2013
Idaho,Level 1,Mar-02-2013
Illinois,Level 5,Mar-02-2013
Indiana,Level 5,Mar-02-2013
Iowa,Level 1,Mar-02-2013
Kansas,Level 3,Mar-02-2013
Kentucky,Level 2,Mar-02-2013
Louisiana,Level 3,Mar-02-2013
Maine,Level 1,Mar-02-2013
Maryland,Level 3,Mar-02-2013
Massachusetts,Level 2,Mar-02-2013
Michigan,Level 5,Mar-02-2013
Minnesota,Level 3,Mar-02-2013
Mississippi,Level 5,Mar-02-2013
Missouri,Level 3,Mar-02-2013
Montana,Level 1,Mar-02-2013
Nebraska,Level 4,Mar-02-2013
Nevada,Level 7,Mar-02-2013
New Hampshire,Level 1,Mar-02-2013
New Jersey,Level 4,Mar-02-2013
New Mexico,Level 1,Mar-02-2013
New York,Level 3,Mar-02-2013
North Carolina,Level 1,Mar-02-2013
North Dakota,Level 2,Mar-02-2013
Ohio,Level 3,Mar-02-2013
Oklahoma,Level 1,Mar-02-2013
Oregon,Level 4,Mar-02-2013
Pennsylvania,Level 1,Mar-02-2013
Rhode Island,Level 1,Mar-02-2013
South Carolina,Level 2,Mar-02-2013
South Dakota,Level 3,Mar-02-2013
Tennessee,Level 1,Mar-02-2013
Texas,Level 5,Mar-02-2013
Utah,Level 5,Mar-02-2013
Vermont,Level 6,Mar-02-2013
Virginia,Level 7,Mar-02-2013
Washington,Level 3,Mar-02-2013
West Virginia,Level 1,Mar-02-2013
Wisconsin,Level 1,Mar-02-2013
Wyoming,Level 1,Mar-02-2013
Virgin Islands,Level 0,Mar-02-2013
New York City,Level 5,Mar-02-2013
Alabama,Level 4,Mar-09-2013
Alaska,Level 1,Mar-09-2013
Arizona,Level 2,Mar-09-2013
Arkansas,Level 1,Mar-09-2013
California,Level 3,Mar-09-2013
Colorado,Level 3,Mar-09-2013
Connecticut,Level 2,Mar-09-2013
Delaware,Level 2,Mar-09-2013
District of Columbia,Level 3,Mar-09-2013
Florida,Level 2,Mar-09-2013
Georgia,Level 5,Mar-09-2013
Hawaii,Level 5,Mar-09-2013
Idaho,Level 1,Mar-09-2013
Illinois,Level 4,Mar-09-2013
Indiana,Level 4,Mar-09-2013
Iowa,Level 2,Mar-09-2013
Kansas,Level 2,Mar-09-2013
Kentucky,Level 2,Mar-09-2013
Louisiana,Level 4,Mar-09-2013
Maine,Level 1,Mar-09-2013
Maryland,Level 8,Mar-09-2013
Massachusetts,Level 3,Mar-09-2013
Michigan,Level 4,Mar-09-2013
Minnesota,Level 3,Mar-09-2013
Mississippi,Level 6,Mar-09-2013
Missouri,Level 3,Mar-09-2013
Montana,Level 1,Mar-09-2013
Nebraska,Level 1,Mar-09-2013
Nevada,Level 5,Mar-09-2013
New Hampshire,Level 1,Mar-09-2013
New Jersey,Level 6,Mar-09-2013
New Mexico,Level 1,Mar-09-2013
New York,Level 2,Mar-09-2013
North Carolina,Level 1,Mar-09-2013
North Dakota,Level 4,Mar-09-2013
Ohio,Level 1,Mar-09-2013
Oklahoma,Level 1,Mar-09-2013
Oregon,Level 1,Mar-09-2013
Pennsylvania,Level 1,Mar-09-2013
Rhode Island,Level 1,Mar-09-2013
South Carolina,Level 3,Mar-09-2013
South Dakota,Level 3,Mar-09-2013
Tennessee,Level 4,Mar-09-2013
Texas,Level 5,Mar-09-2013
Utah,Level 4,Mar-09-2013
Vermont,Level 4,Mar-09-2013
Virginia,Level 7,Mar-09-2013
Washington,Level 2,Mar-09-2013
West Virginia,Level 2,Mar-09-2013
Wisconsin,Level 1,Mar-09-2013
Wyoming,Level 1,Mar-09-2013
Virgin Islands,Level 0,Mar-09-2013
New York City,Level 6,Mar-09-2013
Alabama,Level 5,Mar-16-2013
Alaska,Level 1,Mar-16-2013
Arizona,Level 2,Mar-16-2013
Arkansas,Level 1,Mar-16-2013
California,Level 1,Mar-16-2013
Colorado,Level 3,Mar-16-2013
Connecticut,Level 1,Mar-16-2013
Delaware,Level 2,Mar-16-2013
District of Columbia,Level 2,Mar-16-2013
Florida,Level 2,Mar-16-2013
Georgia,Level 1,Mar-16-2013
Hawaii,Level 2,Mar-16-2013
Idaho,Level 1,Mar-16-2013
Illinois,Level 5,Mar-16-2013
Indiana,Level 4,Mar-16-2013
Iowa,Level 1,Mar-16-2013
Kansas,Level 1,Mar-16-2013
Kentucky,Level 2,Mar-16-2013
Louisiana,Level 5,Mar-16-2013
Maine,Level 1,Mar-16-2013
Maryland,Level 3,Mar-16-2013
